# Format: year	player1	player2	weight	team
2013	Bastian Schweinsteiger	Oliver Kahn	1	Bayern Munich
2013	Bastian Schweinsteiger	Philipp Lahm	1	Bayern Munich
2013	Bastian Schweinsteiger	Rafinha	1	Bayern Munich
2013	Bastian Schweinsteiger	Robert Lewandowski	1	Bayern Munich
2013	Bastian Schweinsteiger	Serge Gnabry	1	Bayern Munich
2013	Bastian Schweinsteiger	Sven Ulreich	1	Bayern Munich
2013	Bastian Schweinsteiger	Thomas Muller	2	Bayern Munich
2013	Bastian Schweinsteiger	Toni Kroos	1	Bayern Munich
2013	Blaz Kramer	Carlitos	1	Legia Warszawa
2013	Blaz Kramer	Ernest Muçi	1	Legia Warszawa
2013	Blaz Kramer	Jakub Rzeźniczak	1	Legia Warszawa
2013	Blaz Kramer	Josue	1	Legia Warszawa
2013	Blaz Kramer	Kacper Tobiasz	1	Legia Warszawa
2013	Blaz Kramer	Krzysztof Mączyński	1	Legia Warszawa
2013	Blaz Kramer	Luquinhas	1	Legia Warszawa
2013	Blaz Kramer	Maik Nawrocki	1	Legia Warszawa
2013	Blaz Kramer	Marc Gual	1	Legia Warszawa
2013	Blaz Kramer	Michał Pazdan	1	Legia Warszawa
2013	Blaz Kramer	Miroslav Radović	1	Legia Warszawa
2013	Blaz Kramer	Nemanja Nikolić	1	Legia Warszawa
2013	Blaz Kramer	Radosław Cierzniak	1	Legia Warszawa
2013	Blaz Kramer	Tomasz Brzyski	1	Legia Warszawa
2013	Blaz Kramer	Tomasz Jodłowiec	1	Legia Warszawa
2013	Blaz Kramer	Vadis Odjidja-Ofoe	1	Legia Warszawa
2013	Blaz Kramer	Yuri Ribeiro	1	Legia Warszawa
2013	Brahim Diaz	Cafu	1	AC Milan
2013	Brahim Diaz	Christian Pulisic	1	AC Milan
2013	Brahim Diaz	Clarence Seedorf	1	AC Milan
2013	Brahim Diaz	Davide Calabria	1	AC Milan
2013	Brahim Diaz	Fikayo Tomori	1	AC Milan
2013	Brahim Diaz	Filippo Inzaghi	1	AC Milan
2013	Brahim Diaz	Gennaro Gattuso	1	AC Milan
2013	Brahim Diaz	Gianluigi Donnarumma	1	AC Milan
2013	Brahim Diaz	Ismael Bennacer	1	AC Milan
2013	Brahim Diaz	Kaka	1	AC Milan
2013	Brahim Diaz	Mike Maignan	1	AC Milan
2013	Brahim Diaz	Olivier Giroud	1	AC Milan
2013	Brahim Diaz	Paolo Maldini	1	AC Milan
2013	Brahim Diaz	Rafael Leao	1	AC Milan
2013	Brahim Diaz	Samuel Chukwueze	1	AC Milan
2013	Brahim Diaz	Sandro Tonali	1	AC Milan
2013	Brahim Diaz	Simon Kjær	1	AC Milan
2013	Brahim Diaz	Theo Hernandez	1	AC Milan
2013	Brahim Diaz	Zlatan Ibrahimović	1	AC Milan
2013	Bruno Fernandes	Casemiro	1	Manchester United
2013	Bruno Fernandes	Christian Eriksen	1	Manchester United
2013	Bruno Fernandes	Cristiano Ronaldo	1	Manchester United
2013	Bruno Fernandes	David Beckham	1	Manchester United
2013	Bruno Fernandes	David de Gea	1	Manchester United
2013	Bruno Fernandes	Eric Cantona	1	Manchester United
2013	Bruno Fernandes	Gary Neville	1	Manchester United
2013	Bruno Fernandes	Harry Maguire	1	Manchester United
2013	Bruno Fernandes	Lisandro Martinez	1	Manchester United
2013	Bruno Fernandes	Luke Shaw	1	Manchester United
2013	Bruno Fernandes	Marcus Rashford	1	Manchester United
2013	Bruno Fernandes	Nemanja Vidic	1	Manchester United
2013	Bruno Fernandes	Patrice Evra	1	Manchester United
2013	Bruno Fernandes	Paul Scholes	1	Manchester United
2013	Bruno Fernandes	Rasmus Hojlund	1	Manchester United
2013	Bruno Fernandes	Rio Ferdinand	1	Manchester United
2013	Bruno Fernandes	Roy Keane	1	Manchester United
2013	Bruno Fernandes	Ryan Giggs	1	Manchester United
2013	Bryan Cristante	Cafu	1	AS Roma
2013	Bryan Cristante	Chris Smalling	1	AS Roma
2013	Bryan Cristante	Daniele De Rossi	1	AS Roma
2013	Bryan Cristante	Edin Dzeko	1	AS Roma
2013	Bryan Cristante	Francesco Totti	1	AS Roma
2013	Bryan Cristante	Gabriel Batistuta	1	AS Roma
2013	Bryan Cristante	Gianluca Mancini	1	AS Roma
2013	Bryan Cristante	John Arne Riise	1	AS Roma
2013	Bryan Cristante	Leonardo Spinazzola	1	AS Roma
2013	Bryan Cristante	Lorenzo Pellegrini	1	AS Roma
2013	Bryan Cristante	Mile Svilar	1	AS Roma
2013	Bryan Cristante	Nicolo Zaniolo	1	AS Roma
2013	Bryan Cristante	Paulo Dybala	1	AS Roma
2013	Bryan Cristante	Roger Ibanez	1	AS Roma
2013	Bryan Cristante	Romelu Lukaku	1	AS Roma
2013	Bryan Cristante	Rui Patricio	1	AS Roma
2013	Bryan Cristante	Stephan El Shaarawy	1	AS Roma
2013	Bryan Cristante	Tammy Abraham	1	AS Roma
2013	Cafu	Chris Smalling	1	AS Roma
2013	Cafu	Christian Pulisic	1	AC Milan
2013	Cafu	Clarence Seedorf	1	AC Milan
2013	Cafu	Daniele De Rossi	1	AS Roma
2013	Cafu	Davide Calabria	1	AC Milan
2013	Cafu	Edin Dzeko	1	AS Roma
2013	Cafu	Fikayo Tomori	1	AC Milan
2013	Cafu	Filippo Inzaghi	1	AC Milan
2013	Cafu	Francesco Totti	1	AS Roma
2013	Cafu	Gabriel Batistuta	1	AS Roma
2013	Cafu	Gennaro Gattuso	1	AC Milan
2013	Cafu	Gianluca Mancini	1	AS Roma
2013	Cafu	Gianluigi Donnarumma	1	AC Milan
2013	Cafu	Ismael Bennacer	1	AC Milan
2013	Cafu	John Arne Riise	1	AS Roma
2013	Cafu	Kaka	1	AC Milan
2013	Cafu	Leonardo Spinazzola	1	AS Roma
2013	Cafu	Lorenzo Pellegrini	1	AS Roma
2013	Cafu	Mike Maignan	1	AC Milan
2013	Cafu	Mile Svilar	1	AS Roma
2013	Cafu	Nicolo Zaniolo	1	AS Roma
2013	Cafu	Olivier Giroud	1	AC Milan
2013	Cafu	Paolo Maldini	1	AC Milan
2013	Cafu	Paulo Dybala	1	AS Roma
2013	Cafu	Rafael Leao	1	AC Milan
2013	Cafu	Roger Ibanez	1	AS Roma
2013	Cafu	Romelu Lukaku	1	AS Roma
2013	Cafu	Rui Patricio	1	AS Roma
2013	Cafu	Samuel Chukwueze	1	AC Milan
2013	Cafu	Sandro Tonali	1	AC Milan
2013	Cafu	Simon Kjær	1	AC Milan
2013	Cafu	Stephan El Shaarawy	1	AS Roma
2013	Cafu	Tammy Abraham	1	AS Roma
2013	Cafu	Theo Hernandez	1	AC Milan
2013	Cafu	Zlatan Ibrahimović	1	AC Milan
2013	Caoimhin Kelleher	Daniel Sturridge	1	Liverpool
2013	Caoimhin Kelleher	Dominik Szoboszlai	1	Liverpool
2013	Caoimhin Kelleher	Fabinho	1	Liverpool
2013	Caoimhin Kelleher	Fernando Torres	1	Liverpool
2013	Caoimhin Kelleher	Gini Wijnaldum	1	Liverpool
2013	Caoimhin Kelleher	Harvey Elliott	1	Liverpool
2013	Caoimhin Kelleher	Ibrahima Konaté	1	Liverpool
2013	Caoimhin Kelleher	James Milner	1	Liverpool
2013	Caoimhin Kelleher	Jamie Carragher	1	Liverpool
2013	Caoimhin Kelleher	Joe Gomez	1	Liverpool
2013	Caoimhin Kelleher	Kostas Tsimikas	1	Liverpool
2013	Caoimhin Kelleher	Luis Diaz	1	Liverpool
2013	Caoimhin Kelleher	Luis Suarez	1	Liverpool
2013	Caoimhin Kelleher	Martin Skrtel	1	Liverpool
2013	Caoimhin Kelleher	Mohamed Salah	1	Liverpool
2013	Caoimhin Kelleher	Sadio Mane	1	Liverpool
2013	Caoimhin Kelleher	Sami Hyypia	1	Liverpool
2013	Caoimhin Kelleher	Steven Gerrard	1	Liverpool
2013	Caoimhin Kelleher	Thiago Alcantara	1	Liverpool
2013	Caoimhin Kelleher	Virgil van Dijk	1	Liverpool
2013	Caoimhin Kelleher	Xabi Alonso	1	Liverpool
2013	Carles Puyol	Dani Alves	1	Barcelona
2013	Carles Puyol	Frenkie de Jong	1	Barcelona
2013	Carles Puyol	Gavi	1	Barcelona
2013	Carles Puyol	Gerard Pique	1	Barcelona
2013	Carles Puyol	Ilkay Gundogan	1	Barcelona
2013	Carles Puyol	Inaki Pena	1	Barcelona
2013	Carles Puyol	Jordi Alba	1	Barcelona
2013	Carles Puyol	Jules Kounde	1	Barcelona
2013	Carles Puyol	Lamine Yamal	1	Barcelona
2013	Carles Puyol	Lionel Messi	1	Barcelona
2013	Carles Puyol	Luis Suarez	1	Barcelona
2013	Carles Puyol	Marc-Andre ter Stegen	1	Barcelona
2013	Carles Puyol	Neymar	1	Barcelona
2013	Carles Puyol	Pedri	1	Barcelona
2013	Carles Puyol	Raphinha	1	Barcelona
2013	Carles Puyol	Robert Lewandowski	1	Barcelona
2013	Carles Puyol	Ronald Araujo	1	Barcelona
2013	Carles Puyol	Samuel Eto'o	1	Barcelona
2013	Carles Puyol	Sergio Busquets	1	Barcelona
2013	Carles Puyol	Victor Valdes	1	Barcelona
2013	Carles Puyol	Xavi Hernandez	1	Barcelona
2013	Carlitos	Ernest Muçi	1	Legia Warszawa
2013	Carlitos	Jakub Rzeźniczak	1	Legia Warszawa
2013	Carlitos	Josue	1	Legia Warszawa
2013	Carlitos	Kacper Tobiasz	1	Legia Warszawa
2013	Carlitos	Krzysztof Mączyński	1	Legia Warszawa
2013	Carlitos	Luquinhas	1	Legia Warszawa
2013	Carlitos	Maik Nawrocki	1	Legia Warszawa
2013	Carlitos	Marc Gual	1	Legia Warszawa
2013	Carlitos	Michał Pazdan	1	Legia Warszawa
2013	Carlitos	Miroslav Radović	1	Legia Warszawa
2013	Carlitos	Nemanja Nikolić	1	Legia Warszawa
2013	Carlitos	Radosław Cierzniak	1	Legia Warszawa
2013	Carlitos	Tomasz Brzyski	1	Legia Warszawa
2013	Carlitos	Tomasz Jodłowiec	1	Legia Warszawa
2013	Carlitos	Vadis Odjidja-Ofoe	1	Legia Warszawa
2013	Carlitos	Yuri Ribeiro	1	Legia Warszawa
2013	Casemiro	Christian Eriksen	1	Manchester United
2013	Casemiro	Claude Makelele	1	Real Madrid
2013	Casemiro	Cristiano Ronaldo	1	Manchester United
2013	Casemiro	Cristiano Ronaldo	1	Real Madrid
2013	Casemiro	Dani Carvajal	1	Real Madrid
2013	Casemiro	David Alaba	1	Real Madrid
2013	Casemiro	David Beckham	1	Manchester United
2013	Casemiro	David de Gea	1	Manchester United
2013	Casemiro	Eduardo Camavinga	1	Real Madrid
2013	Casemiro	Eric Cantona	1	Manchester United
2013	Casemiro	Federico Valverde	1	Real Madrid
2013	Casemiro	Ferland Mendy	1	Real Madrid
2013	Casemiro	Gareth Bale	1	Real Madrid
2013	Casemiro	Gary Neville	1	Manchester United
2013	Casemiro	Harry Maguire	1	Manchester United
2013	Casemiro	Iker Casillas	1	Real Madrid
2013	Casemiro	Jude Bellingham	1	Real Madrid
2013	Casemiro	Karim Benzema	1	Real Madrid
2013	Casemiro	Keylor Navas	1	Real Madrid
2013	Casemiro	Kylian Mbappe	1	Real Madrid
2013	Casemiro	Lisandro Martinez	1	Manchester United
2013	Casemiro	Luka Modric	1	Real Madrid
2013	Casemiro	Luke Shaw	1	Manchester United
2013	Casemiro	Marcelo	1	Real Madrid
2013	Casemiro	Marcus Rashford	1	Manchester United
2013	Casemiro	Nemanja Vidic	1	Manchester United
2013	Casemiro	Patrice Evra	1	Manchester United
2013	Casemiro	Paul Scholes	1	Manchester United
2013	Casemiro	Raphael Varane	1	Real Madrid
2013	Casemiro	Rasmus Hojlund	1	Manchester United
2013	Casemiro	Raul	1	Real Madrid
2013	Casemiro	Rio Ferdinand	1	Manchester United
2013	Casemiro	Rodrygo	1	Real Madrid
2013	Casemiro	Roy Keane	1	Manchester United
2013	Casemiro	Ryan Giggs	1	Manchester United
2013	Casemiro	Sergio Ramos	1	Real Madrid
2013	Casemiro	Thibaut Courtois	1	Real Madrid
2013	Casemiro	Toni Kroos	1	Real Madrid
2013	Casemiro	Vinicius Junior	1	Real Madrid
2013	Casemiro	Zinedine Zidane	1	Real Madrid
2013	Chris Smalling	Daniele De Rossi	1	AS Roma
2013	Chris Smalling	Edin Dzeko	1	AS Roma
2013	Chris Smalling	Francesco Totti	1	AS Roma
2013	Chris Smalling	Gabriel Batistuta	1	AS Roma
2013	Chris Smalling	Gianluca Mancini	1	AS Roma
2013	Chris Smalling	John Arne Riise	1	AS Roma
2013	Chris Smalling	Leonardo Spinazzola	1	AS Roma
2013	Chris Smalling	Lorenzo Pellegrini	1	AS Roma
2013	Chris Smalling	Mile Svilar	1	AS Roma
2013	Chris Smalling	Nicolo Zaniolo	1	AS Roma
2013	Chris Smalling	Paulo Dybala	1	AS Roma
2013	Chris Smalling	Roger Ibanez	1	AS Roma
2013	Chris Smalling	Romelu Lukaku	1	AS Roma
2013	Chris Smalling	Rui Patricio	1	AS Roma
2013	Chris Smalling	Stephan El Shaarawy	1	AS Roma
2013	Chris Smalling	Tammy Abraham	1	AS Roma
2013	Christian Eriksen	Cristiano Ronaldo	1	Manchester United
2013	Christian Eriksen	David Beckham	1	Manchester United
2013	Christian Eriksen	David de Gea	1	Manchester United
2013	Christian Eriksen	Eric Cantona	1	Manchester United
2013	Christian Eriksen	Gary Neville	1	Manchester United
2013	Christian Eriksen	Harry Maguire	1	Manchester United
2013	Christian Eriksen	Lisandro Martinez	1	Manchester United
2013	Christian Eriksen	Luke Shaw	1	Manchester United
2013	Christian Eriksen	Marcus Rashford	1	Manchester United
2013	Christian Eriksen	Nemanja Vidic	1	Manchester United
2013	Christian Eriksen	Patrice Evra	1	Manchester United
2013	Christian Eriksen	Paul Scholes	1	Manchester United
2013	Christian Eriksen	Rasmus Hojlund	1	Manchester United
2013	Christian Eriksen	Rio Ferdinand	1	Manchester United
2013	Christian Eriksen	Roy Keane	1	Manchester United
2013	Christian Eriksen	Ryan Giggs	1	Manchester United
2013	Christian Pulisic	Clarence Seedorf	1	AC Milan
2013	Christian Pulisic	Davide Calabria	1	AC Milan
2013	Christian Pulisic	Fikayo Tomori	1	AC Milan
2013	Christian Pulisic	Filippo Inzaghi	1	AC Milan
2013	Christian Pulisic	Gennaro Gattuso	1	AC Milan
2013	Christian Pulisic	Gianluigi Donnarumma	1	AC Milan
2013	Christian Pulisic	Ismael Bennacer	1	AC Milan
2013	Christian Pulisic	Kaka	1	AC Milan
2013	Christian Pulisic	Mike Maignan	1	AC Milan
2013	Christian Pulisic	Olivier Giroud	1	AC Milan
2013	Christian Pulisic	Paolo Maldini	1	AC Milan
2013	Christian Pulisic	Rafael Leao	1	AC Milan
2013	Christian Pulisic	Samuel Chukwueze	1	AC Milan
2013	Christian Pulisic	Sandro Tonali	1	AC Milan
2013	Christian Pulisic	Simon Kjær	1	AC Milan
2013	Christian Pulisic	Theo Hernandez	1	AC Milan
2013	Christian Pulisic	Zlatan Ibrahimović	1	AC Milan
2013	Clarence Seedorf	Davide Calabria	1	AC Milan
2013	Clarence Seedorf	Fikayo Tomori	1	AC Milan
2013	Clarence Seedorf	Filippo Inzaghi	1	AC Milan
2013	Clarence Seedorf	Gennaro Gattuso	1	AC Milan
2013	Clarence Seedorf	Gianluigi Donnarumma	1	AC Milan
2013	Clarence Seedorf	Ismael Bennacer	1	AC Milan
2013	Clarence Seedorf	Kaka	1	AC Milan
2013	Clarence Seedorf	Mike Maignan	1	AC Milan
2013	Clarence Seedorf	Olivier Giroud	1	AC Milan
2013	Clarence Seedorf	Paolo Maldini	1	AC Milan
2013	Clarence Seedorf	Rafael Leao	1	AC Milan
2013	Clarence Seedorf	Samuel Chukwueze	1	AC Milan
2013	Clarence Seedorf	Sandro Tonali	1	AC Milan
2013	Clarence Seedorf	Simon Kjær	1	AC Milan
2013	Clarence Seedorf	Theo Hernandez	1	AC Milan
2013	Clarence Seedorf	Zlatan Ibrahimović	1	AC Milan
2013	Claude Makelele	Cristiano Ronaldo	1	Real Madrid
2013	Claude Makelele	Dani Carvajal	1	Real Madrid
2013	Claude Makelele	David Alaba	1	Real Madrid
2013	Claude Makelele	Eduardo Camavinga	1	Real Madrid
2013	Claude Makelele	Federico Valverde	1	Real Madrid
2013	Claude Makelele	Ferland Mendy	1	Real Madrid
2013	Claude Makelele	Gareth Bale	1	Real Madrid
2013	Claude Makelele	Iker Casillas	1	Real Madrid
2013	Claude Makelele	Jude Bellingham	1	Real Madrid
2013	Claude Makelele	Karim Benzema	1	Real Madrid
2013	Claude Makelele	Keylor Navas	1	Real Madrid
2013	Claude Makelele	Kylian Mbappe	1	Real Madrid
2013	Claude Makelele	Luka Modric	1	Real Madrid
2013	Claude Makelele	Marcelo	1	Real Madrid
2013	Claude Makelele	Raphael Varane	1	Real Madrid
2013	Claude Makelele	Raul	1	Real Madrid
2013	Claude Makelele	Rodrygo	1	Real Madrid
2013	Claude Makelele	Sergio Ramos	1	Real Madrid
2013	Claude Makelele	Thibaut Courtois	1	Real Madrid
2013	Claude Makelele	Toni Kroos	1	Real Madrid
2013	Claude Makelele	Vinicius Junior	1	Real Madrid
2013	Claude Makelele	Zinedine Zidane	1	Real Madrid
2013	Cristiano Ronaldo	Dani Carvajal	1	Real Madrid
2013	Cristiano Ronaldo	David Alaba	1	Real Madrid
2013	Cristiano Ronaldo	David Beckham	1	Manchester United
2013	Cristiano Ronaldo	David de Gea	1	Manchester United
2013	Cristiano Ronaldo	Eduardo Camavinga	1	Real Madrid
2013	Cristiano Ronaldo	Eric Cantona	1	Manchester United
2013	Cristiano Ronaldo	Federico Valverde	1	Real Madrid
2013	Cristiano Ronaldo	Ferland Mendy	1	Real Madrid
2013	Cristiano Ronaldo	Gareth Bale	1	Real Madrid
2013	Cristiano Ronaldo	Gary Neville	1	Manchester United
2013	Cristiano Ronaldo	Harry Maguire	1	Manchester United
2013	Cristiano Ronaldo	Iker Casillas	1	Real Madrid
2013	Cristiano Ronaldo	Jude Bellingham	1	Real Madrid
2013	Cristiano Ronaldo	Karim Benzema	1	Real Madrid
2013	Cristiano Ronaldo	Keylor Navas	1	Real Madrid
2013	Cristiano Ronaldo	Kylian Mbappe	1	Real Madrid
2013	Cristiano Ronaldo	Lisandro Martinez	1	Manchester United
2013	Cristiano Ronaldo	Luka Modric	1	Real Madrid
2013	Cristiano Ronaldo	Luke Shaw	1	Manchester United
2013	Cristiano Ronaldo	Marcelo	1	Real Madrid
2013	Cristiano Ronaldo	Marcus Rashford	1	Manchester United
2013	Cristiano Ronaldo	Nemanja Vidic	1	Manchester United
2013	Cristiano Ronaldo	Patrice Evra	1	Manchester United
2013	Cristiano Ronaldo	Paul Scholes	1	Manchester United
2013	Cristiano Ronaldo	Raphael Varane	1	Real Madrid
2013	Cristiano Ronaldo	Rasmus Hojlund	1	Manchester United
2013	Cristiano Ronaldo	Raul	1	Real Madrid
2013	Cristiano Ronaldo	Rio Ferdinand	1	Manchester United
2013	Cristiano Ronaldo	Rodrygo	1	Real Madrid
2013	Cristiano Ronaldo	Roy Keane	1	Manchester United
2013	Cristiano Ronaldo	Ryan Giggs	1	Manchester United
2013	Cristiano Ronaldo	Sergio Ramos	1	Real Madrid
2013	Cristiano Ronaldo	Thibaut Courtois	1	Real Madrid
2013	Cristiano Ronaldo	Toni Kroos	1	Real Madrid
2013	Cristiano Ronaldo	Vinicius Junior	1	Real Madrid
2013	Cristiano Ronaldo	Zinedine Zidane	1	Real Madrid
2013	Dani Alves	Frenkie de Jong	1	Barcelona
2013	Dani Alves	Gavi	1	Barcelona
2013	Dani Alves	Gerard Pique	1	Barcelona
2013	Dani Alves	Ilkay Gundogan	1	Barcelona
2013	Dani Alves	Inaki Pena	1	Barcelona
2013	Dani Alves	Jordi Alba	1	Barcelona
2013	Dani Alves	Jules Kounde	1	Barcelona
2013	Dani Alves	Lamine Yamal	1	Barcelona
2013	Dani Alves	Lionel Messi	1	Barcelona
2013	Dani Alves	Luis Suarez	1	Barcelona
2013	Dani Alves	Marc-Andre ter Stegen	1	Barcelona
2013	Dani Alves	Neymar	1	Barcelona
2013	Dani Alves	Pedri	1	Barcelona
2013	Dani Alves	Raphinha	1	Barcelona
2013	Dani Alves	Robert Lewandowski	1	Barcelona
2013	Dani Alves	Ronald Araujo	1	Barcelona
2013	Dani Alves	Samuel Eto'o	1	Barcelona
2013	Dani Alves	Sergio Busquets	1	Barcelona
2013	Dani Alves	Victor Valdes	1	Barcelona
2013	Dani Alves	Xavi Hernandez	1	Barcelona
2013	Dani Carvajal	David Alaba	1	Real Madrid
2013	Dani Carvajal	Eduardo Camavinga	1	Real Madrid
2013	Dani Carvajal	Federico Valverde	1	Real Madrid
2013	Dani Carvajal	Ferland Mendy	1	Real Madrid
2013	Dani Carvajal	Gareth Bale	1	Real Madrid
2013	Dani Carvajal	Iker Casillas	1	Real Madrid
2013	Dani Carvajal	Jude Bellingham	1	Real Madrid
2013	Dani Carvajal	Karim Benzema	1	Real Madrid
2013	Dani Carvajal	Keylor Navas	1	Real Madrid
2013	Dani Carvajal	Kylian Mbappe	1	Real Madrid
2013	Dani Carvajal	Luka Modric	1	Real Madrid
2013	Dani Carvajal	Marcelo	1	Real Madrid
2013	Dani Carvajal	Raphael Varane	1	Real Madrid
2013	Dani Carvajal	Raul	1	Real Madrid
2013	Dani Carvajal	Rodrygo	1	Real Madrid
2013	Dani Carvajal	Sergio Ramos	1	Real Madrid
2013	Dani Carvajal	Thibaut Courtois	1	Real Madrid
2013	Dani Carvajal	Toni Kroos	1	Real Madrid
2013	Dani Carvajal	Vinicius Junior	1	Real Madrid
2013	Dani Carvajal	Zinedine Zidane	1	Real Madrid
2013	Daniel Sturridge	Dominik Szoboszlai	1	Liverpool
2013	Daniel Sturridge	Fabinho	1	Liverpool
2013	Daniel Sturridge	Fernando Torres	1	Liverpool
2013	Daniel Sturridge	Gini Wijnaldum	1	Liverpool
2013	Daniel Sturridge	Harvey Elliott	1	Liverpool
2013	Daniel Sturridge	Ibrahima Konaté	1	Liverpool
2013	Daniel Sturridge	James Milner	1	Liverpool
2013	Daniel Sturridge	Jamie Carragher	1	Liverpool
2013	Daniel Sturridge	Joe Gomez	1	Liverpool
2013	Daniel Sturridge	Kostas Tsimikas	1	Liverpool
2013	Daniel Sturridge	Luis Diaz	1	Liverpool
2013	Daniel Sturridge	Luis Suarez	1	Liverpool
2013	Daniel Sturridge	Martin Skrtel	1	Liverpool
2013	Daniel Sturridge	Mohamed Salah	1	Liverpool
2013	Daniel Sturridge	Sadio Mane	1	Liverpool
2013	Daniel Sturridge	Sami Hyypia	1	Liverpool
2013	Daniel Sturridge	Steven Gerrard	1	Liverpool
2013	Daniel Sturridge	Thiago Alcantara	1	Liverpool
2013	Daniel Sturridge	Virgil van Dijk	1	Liverpool
2013	Daniel Sturridge	Xabi Alonso	1	Liverpool
2013	Daniele De Rossi	Edin Dzeko	1	AS Roma
2013	Daniele De Rossi	Francesco Totti	1	AS Roma
2013	Daniele De Rossi	Gabriel Batistuta	1	AS Roma
2013	Daniele De Rossi	Gianluca Mancini	1	AS Roma
2013	Daniele De Rossi	John Arne Riise	1	AS Roma
2013	Daniele De Rossi	Leonardo Spinazzola	1	AS Roma
2013	Daniele De Rossi	Lorenzo Pellegrini	1	AS Roma
2013	Daniele De Rossi	Mile Svilar	1	AS Roma
2013	Daniele De Rossi	Nicolo Zaniolo	1	AS Roma
2013	Daniele De Rossi	Paulo Dybala	1	AS Roma
2013	Daniele De Rossi	Roger Ibanez	1	AS Roma
2013	Daniele De Rossi	Romelu Lukaku	1	AS Roma
2013	Daniele De Rossi	Rui Patricio	1	AS Roma
2013	Daniele De Rossi	Stephan El Shaarawy	1	AS Roma
2013	Daniele De Rossi	Tammy Abraham	1	AS Roma
2013	David Alaba	Eduardo Camavinga	1	Real Madrid
2013	David Alaba	Federico Valverde	1	Real Madrid
2013	David Alaba	Ferland Mendy	1	Real Madrid
2013	David Alaba	Franck Ribery	1	Bayern Munich
2013	David Alaba	Gareth Bale	1	Real Madrid
2013	David Alaba	Harry Kane	1	Bayern Munich
2013	David Alaba	Iker Casillas	1	Real Madrid
2013	David Alaba	Jamal Musiala	1	Bayern Munich
2013	David Alaba	Jerome Boateng	1	Bayern Munich
2013	David Alaba	Jude Bellingham	1	Real Madrid
2013	David Alaba	Karim Benzema	1	Real Madrid
2013	David Alaba	Keylor Navas	1	Real Madrid
2013	David Alaba	Kingsley Coman	1	Bayern Munich
2013	David Alaba	Kylian Mbappe	1	Real Madrid
2013	David Alaba	Leon Goretzka	1	Bayern Munich
2013	David Alaba	Leroy Sane	1	Bayern Munich
2013	David Alaba	Luka Modric	1	Real Madrid
2013	David Alaba	Manuel Neuer	1	Bayern Munich
2013	David Alaba	Marcelo	1	Real Madrid
2013	David Alaba	Mario Mandzukic	1	Bayern Munich
2013	David Alaba	Mats Hummels	1	Bayern Munich
2013	David Alaba	Matthijs de Ligt	1	Bayern Munich
2013	David Alaba	Oliver Kahn	1	Bayern Munich
2013	David Alaba	Philipp Lahm	1	Bayern Munich
2013	David Alaba	Rafinha	1	Bayern Munich
2013	David Alaba	Raphael Varane	1	Real Madrid
2013	David Alaba	Raul	1	Real Madrid
2013	David Alaba	Robert Lewandowski	1	Bayern Munich
2013	David Alaba	Rodrygo	1	Real Madrid
2013	David Alaba	Serge Gnabry	1	Bayern Munich
2013	David Alaba	Sergio Ramos	1	Real Madrid
2013	David Alaba	Sven Ulreich	1	Bayern Munich
2013	David Alaba	Thibaut Courtois	1	Real Madrid
2013	David Alaba	Thomas Muller	2	Bayern Munich
2013	David Alaba	Toni Kroos	1	Bayern Munich
2013	David Alaba	Toni Kroos	1	Real Madrid
2013	David Alaba	Vinicius Junior	1	Real Madrid
2013	David Alaba	Zinedine Zidane	1	Real Madrid
2013	David Beckham	David de Gea	1	Manchester United
2013	David Beckham	Eric Cantona	1	Manchester United
2013	David Beckham	Gary Neville	1	Manchester United
2013	David Beckham	Harry Maguire	1	Manchester United
2013	David Beckham	Lisandro Martinez	1	Manchester United
2013	David Beckham	Luke Shaw	1	Manchester United
2013	David Beckham	Marcus Rashford	1	Manchester United
2013	David Beckham	Nemanja Vidic	1	Manchester United
2013	David Beckham	Patrice Evra	1	Manchester United
2013	David Beckham	Paul Scholes	1	Manchester United
2013	David Beckham	Rasmus Hojlund	1	Manchester United
2013	David Beckham	Rio Ferdinand	1	Manchester United
2013	David Beckham	Roy Keane	1	Manchester United
2013	David Beckham	Ryan Giggs	1	Manchester United
2013	David de Gea	Eric Cantona	1	Manchester United
2013	David de Gea	Gary Neville	1	Manchester United
2013	David de Gea	Harry Maguire	1	Manchester United
2013	David de Gea	Lisandro Martinez	1	Manchester United
2013	David de Gea	Luke Shaw	1	Manchester United
2013	David de Gea	Marcus Rashford	1	Manchester United
2013	David de Gea	Nemanja Vidic	1	Manchester United
2013	David de Gea	Patrice Evra	1	Manchester United
2013	David de Gea	Paul Scholes	1	Manchester United
2013	David de Gea	Rasmus Hojlund	1	Manchester United
2013	David de Gea	Rio Ferdinand	1	Manchester United
2013	David de Gea	Roy Keane	1	Manchester United
2013	David de Gea	Ryan Giggs	1	Manchester United
2013	Davide Calabria	Fikayo Tomori	1	AC Milan
2013	Davide Calabria	Filippo Inzaghi	1	AC Milan
2013	Davide Calabria	Gennaro Gattuso	1	AC Milan
2013	Davide Calabria	Gianluigi Donnarumma	1	AC Milan
2013	Davide Calabria	Ismael Bennacer	1	AC Milan
